BJDtcb1 BJDtcb2 BJDtdb1 BJDtdb2 RvTot ZB
2457186 0.379995090943099 2457186 0.37977736806569 -13180.9157106187 4.39668022289563e-05
2457196 0.379675496309914 2457196 0.379457618385483 -9890.37904973535 3.29907533889173e-05
2457206 0.379263881030147 2457206 0.379045848060121 -6940.93504238954 2.31524671724381e-05
2457216 0.378749200424439 2457216 0.378531012410417 -4360.27748102426 1.45443201277073e-05
2457226 0.378156842846271 2457226 0.377938499789457 -2247.65088503225 7.49735633787108e-06
2457236 0.377504070264231 2457236 0.377285572165562 -672.67473118292 2.24380138069691e-06
2457246 0.376808791344905 2457246 0.376590138205039 365.538951133108 -1.21930669494397e-06
2457256 0.376090288544203 2457256 0.3758714803635 784.256877069442 -2.61599935602597e-06
2457266 0.375369610482499 2457266 0.375150647260994 583.328158997911 -1.94577329559742e-06
2457276 0.374666761207073 2457276 0.37444764294449 -214.419296155943 7.15225785152818e-07
2457286 0.374002397620611 2457286 0.373783124316351 -1644.86884427726 5.48669187760975e-06
2457296 0.373396602023321 2457296 0.373177173676478 -3635.79594052908 1.2127709832277e-05
2457306 0.372866920323604 2457306 0.372647336932997 -6144.73276932166 2.04966222643321e-05
2457316 0.372430277956204 2457316 0.372210539520391 -9136.90213936873 3.04774249503259e-05
2457326 0.372100508035949 2457326 0.371880614553272 -12479.7249508245 4.16278816154358e-05
2457336 0.37188786640913 2457336 0.371667817877773 -16111.8639972063 5.37433933618381e-05
2457346 0.371800420672701 2457346 0.371580217090723 -19926.6574763522 6.64681747142293e-05
2457356 0.371841252802179 2457356 0.371620894167591 -23764.2742083045 7.92690862433387e-05
2457366 0.372009684464052 2457366 0.371789170774876 -27553.3119759244 9.19079557896163e-05
2457376 0.37230170256915 2457376 0.372081033823469 -31145.1477495476 0.000103889030288906
2457386 0.372707935088121 2457386 0.372487111284165 -34404.8443158178 0.000114762207646391
2457396 0.373216259364003 2457396 0.372995280500188 -37271.8237398779 0.000124325421621774
2457406 0.373811210030466 2457406 0.373590076105449 -39607.493879657 0.000132116378590341
2457416 0.374473508802099 2457416 0.374252219814836 -41352.2086822251 0.000137936120735316
2457426 0.375183126952002 2457426 0.37496168290176 -42478.3524958941 0.000141692532158011
2457436 0.375917908572953 2457436 0.375696309459341 -42905.616864339 0.000143117732682718
2457446 0.376654779020148 2457446 0.376433024843134 -42669.2616747319 0.000142329336633051
2457456 0.377372059275838 2457456 0.377150150035726 -41781.5868596345 0.00013936837216777
2457466 0.378047750553018 2457466 0.377825686250452 -40242.4567102934 0.000134234386611198
2457476 0.378661940455349 2457476 0.378439721091283 -38160.4330879784 0.000127289503353611
2457486 0.379197488041698 2457486 0.378975113617352 -35576.3125590141 0.000118669805092342
2457496 0.379638585204434 2457496 0.379416055721272 -32563.5617219203 0.000108620350022015
2457506 0.379973552704024 2457506 0.379750868163692 -29258.2770191399 9.75951070094627e-05
2457516 0.380193745887159 2457516 0.379970906291436 -25712.5338951449 8.57677810398583e-05
2457526 0.380293008282356 2457526 0.380070013633117 -22049.5833796191 7.35494932951886e-05
2457536 0.380269970365666 2457536 0.380046820664807 -18389.4754860507 6.13406875167311e-05
2457546 0.380125731035028 2457546 0.379902426284429 -14785.3595826052 4.93186509135102e-05
2457556 0.379864528280605 2457556 0.379641068482079 -11378.8746981597 3.79558404306479e-05
2457566 0.379494787020373 2457566 0.379271172175603 -8247.75630051829 2.75115536779724e-05
2457576 0.379026505438703 2457576 0.378802735549218 -5444.6061978201 1.81612514008611e-05
2457586 0.378472962018176 2457586 0.378249037085297 -3095.41659856949 1.03251983696317e-05
2457596 0.377850122623922 2457596 0.377626042648723 -1226.57534081483 4.09141493751264e-06
2457606 0.377174643391319 2457606 0.376950408374617 110.714248113282 -3.69302979974506e-07
2457616 0.376465939593847 2457616 0.376241549536156 838.492093094988 -2.79690856364034e-06
2457626 0.375744090010983 2457626 0.375519544912508 980.363144219549 -3.27013945167209e-06
2457636 0.375029051508955 2457636 0.374804351369591 495.994693734341 -1.6544602123858e-06
2457646 0.374342184264641 2457646 0.374117329083949 -620.025478699893 2.06818237802331e-06
2457656 0.373703304359144 2457656 0.373478294136382 -2300.56705976534 7.67386569733297e-06
2457666 0.373131248142295 2457666 0.372906082876426 -4555.36667711386 1.5195067639473e-05
2457676 0.372644138538815 2457676 0.372418818228522 -7308.04574797588 2.43770166759028e-05
2457686 0.372256553046473 2457686 0.372031077690213 -10459.8024521499 3.48901454090278e-05
2457696 0.371981156310527 2457696 0.371755525906559 -13970.915503879 4.66019578914123e-05
2457706 0.371827552725969 2457706 0.371601767272406 -17696.7806583648 5.90301062822762e-05
2457716 0.371800566582803 2457716 0.371574626077682 -21528.7160076716 7.18120667587696e-05
2457726 0.371902388413458 2457726 0.371676292854782 -25377.441031049 8.46500315596632e-05
2457736 0.372130510415994 2457736 0.371904259801804 -29070.8039868718 9.69697642856371e-05
2457746 0.372477812032021 2457746 0.372251406360469 -32522.426296097 0.000108483137011062
2457756 0.372946109267636 2457756 0.372719548536847 -35621.0151037971 0.000118818916731378
2457766 0.373497740154939 2457766 0.373271024363619 -38225.6301057691 0.000127506977196101
2457776 0.37412695663496 2457776 0.373900085781907 -40302.6882482368 0.000134435297395763
2457786 0.374814740021571 2457786 0.374587714105877 -41760.7577915292 0.000139298893875206
2457796 0.375538983057391 2457796 0.375311802078491 -42541.0587322152 0.000141901697647828
2457806 0.376277584976141 2457806 0.376050248933812 -42672.263155119 0.000142339348493947
2457816 0.377008237538933 2457816 0.376780746433298 -42113.1423476384 0.00014047432223141
2457826 0.377708171329099 2457826 0.377480525160635 -40904.2054584093 0.000136441742835336
2457836 0.378357226929595 2457836 0.37812942569909 -39117.8503070116 0.000130483103437551
2457846 0.378936363639754 2457846 0.378708407348294 -36769.0093415357 0.000122648213323417
2457856 0.379428607068333 2457856 0.379200495717263 -33976.2067957207 0.000113332426780799
2457866 0.379820994343054 2457866 0.379592727933923 -30823.4103192403 0.000102815829740588
2457876 0.380102439313017 2457876 0.379874017847546 -27371.0671929862 9.13000526283625e-05
2457886 0.380265641530881 2457886 0.380037065010902 -23772.1522200175 7.92953644618288e-05
2457896 0.380307302004765 2457896 0.380078570432164 -20096.8406495043 6.70358446759334e-05
2457906 0.380226261770074 2457906 0.379997375146753 -16436.6076760164 5.48266216757742e-05
2457916 0.380025828109415 2457916 0.379796786437224 -12933.6556294267 4.3142031376342e-05
2457926 0.379712293371323 2457926 0.379483096652017 -9634.20462934832 3.21362475014242e-05
2457936 0.379294100329641 2457936 0.379064748564843 -6645.75937896385 2.21678671414871e-05
2457946 0.378783807998092 2457946 0.378554301189229 -4065.65046986098 1.35615502037112e-05
2457956 0.378195494530084 2457956 0.377965832678366 -1917.25380247766 6.39527029888676e-06
2457966 0.377545234143765 2457966 0.377315417250153 -303.934556563834 1.01381655359667e-06
2457976 0.37685192224367 2457976 0.37662195030883 740.667543532983 -2.47060099001217e-06
2457986 0.376134449621264 2457986 0.375904322645572 1212.13749014445 -4.04325545155793e-06
2457996 0.375413225794042 2457996 0.375182943777556 1039.57460838471 -3.4676476363682e-06
2458006 0.374709410706715 2458006 0.374478973649166 258.11152732462 -8.60967380722499e-07
2458016 0.37404274822533 2458016 0.373812156126141 -1117.88614835311 3.72886681609952e-06
2458026 0.373433457335949 2458026 0.37320271019423 -3096.71163582747 1.03295181489438e-05
2458036 0.372900006502836 2458036 0.372669104317412 -5580.74874044662 1.8615374041353e-05
2458046 0.372458246115262 2458046 0.372227188884711 -8533.03682624235 2.84631470823804e-05
2458056 0.372122878103514 2458056 0.371891665826186 -11882.3426101984 3.96352286160528e-05
2458066 0.3719045367548 2458066 0.37167316942888 -15488.3013447458 5.16634122421644e-05
2458076 0.371810482141635 2458076 0.371578959765197 -19290.495668397 6.43461673355272e-05
2458086 0.371845100553617 2458086 0.371613423124665 -23150.5202720851 7.72218234792454e-05
2458096 0.37200742483047 2458096 0.371775592347025 -26922.4379779561 8.9803586646453e-05
2458106 0.372293214432313 2458106 0.37206122689246 -30533.8826423457 0.000101850069364806
2458116 0.372694384741067 2458116 0.372462242143016 -33824.1291901972 0.000112825150491935
2458126 0.373197965814241 2458126 0.372965668156405 -36690.6093413169 0.000122386699072052
2458136 0.373788923679065 2458136 0.37355647096009 -39072.6700329288 0.000130332398265098
2458146 0.374448790809558 2458146 0.374216183028375 -40845.6076055052 0.000136246281437491
2458156 0.375156448806849 2458156 0.374923685962716 -41988.8479349715 0.000140059720698416
2458166 0.375890670112723 2458166 0.375657752205229 -42474.4154502449 0.000141679399587313
2458176 0.376628414283177 2458176 0.376395341312268 -42255.365670041 0.000140948728169943
2458186 0.37734708501598 2458186 0.377113856981951 -41397.1760752209 0.000138086115812897
2458196 0.378025782506577 2458196 0.377792399410048 -39909.0415132158 0.000133122233225813
2458206 0.378643834719071 2458206 0.378410296560982 -37830.2071663556 0.00012618798824604
2458216 0.379183703987216 2458216 0.378950010768779 -35279.6256015491 0.000117680163927103
2458226 0.379630473540334 2458226 0.379396625262993 -32294.2026393908 0.000107721864835542
2458236 0.37997118997418 2458236 0.37973718663958 -28980.4280963085 9.66683027640025e-05
2458246 0.380197471318101 2458246 0.379963312928016 -25463.6720377149 8.49376672368285e-05
2458256 0.380303527733933 2458256 0.380069214290226 -21796.8876397755 7.27065910369751e-05
2458266 0.380286667520888 2458266 0.380052199025466 -18122.2075990088 6.04491778075644e-05
2458276 0.380148790303005 2458276 0.379914166757744 -14534.7855281684 4.8482825836027e-05
2458286 0.379893818696415 2458286 0.379659040103131 -11096.5504647775 3.70141081560416e-05
2458296 0.379529276264263 2458296 0.379294342624654 -7950.27529467429 2.65192638524425e-05
2458306 0.379066176639054 2458306 0.378831087954649 -5145.17720963951 1.71624638056755e-05
2458316 0.378516873175467 2458316 0.378281629447602 -2747.41109283743 9.16437695319683e-06
2458326 0.377897148616085 2458326 0.377661749845852 -866.102565148399 2.88900718492524e-06
2458336 0.37722449480916 2458336 0.376988940997381 494.879800465248 -1.65074132874032e-06
2458346 0.376517099696682 2458346 0.376281390843894 1274.02229359819 -4.24968093626354e-06
2458356 0.375795613055528 2458356 0.37555974916195 1424.97538305047 -4.75320624326869e-06
2458366 0.375080329525599 2458366 0.374844310591134 982.708827019497 -3.27796380727996e-06
2458376 0.3743915322564 2458376 0.374155358280639 -92.4634142319332 3.08424751072067e-07
2458386 0.37375014750742 2458386 0.373513818489627 -1766.45990369247 5.89227599478992e-06
2458396 0.37317472835232 2458396 0.372938244291472 -3972.20012377804 1.32498334023401e-05
2458406 0.372682894771123 2458406 0.372446255665924 -6705.05367348346 2.23656516185056e-05
2458416 0.372290493920374 2458416 0.372053699769283 -9852.10199865442 3.28630748898107e-05
2458426 0.372009404831691 2458426 0.371772455632982 -13323.8176801664 4.44434718906983e-05
2458436 0.371849513079995 2458436 0.371612408831788 -17056.6174572821 5.68947516927931e-05
2458446 0.371816646263502 2458446 0.371579386963828 -20886.0728563176 6.96684399456027e-05
2458456 0.371912015751378 2458456 0.371674601398248 -24719.7942225692 8.24563579333581e-05
2458466 0.372134083151187 2458466 0.371896513742637 -28445.3849690128 9.48835909975188e-05
2458476 0.372476121106657 2458476 0.372238396640827 -31898.0682921692 0.000106400502884463
2458486 0.372927570661044 2458486 0.372689691136238 -35012.0508368342 0.000116787630584203
2458496 0.373475215931348 2458496 0.373237181346073 -37663.919195315 0.000125633311280016
2458506 0.374101367108232 2458506 0.373863177461272 -39746.4143092412 0.000132579767264329
2458516 0.374786680487405 2458516 0.374548335777842 -41245.0075610019 0.000137578536285266
2458526 0.37551020623003 2458526 0.375271706457272 -42071.1024387215 0.000140334092189609
2458536 0.376248841318261 2458536 0.376010186482074 -42211.7817635699 0.000140803347906671
2458546 0.376980552118577 2458546 0.376741742219067 -41705.0125011437 0.000139112947601716
2458556 0.377683188623759 2458556 0.377444223661378 -40524.7487376181 0.00013517601145796
2458566 0.378335331290443 2458566 0.378096211265974 -38750.6788064108 0.000129258351143746
2458576 0.378918720329472 2458576 0.378679445243981 -36450.2911478431 0.000121585083864395
2458586 0.379416251503586 2458586 0.379176821358403 -33661.1962769721 0.000112281664794156
2458596 0.379813926275849 2458596 0.379574341072524 -30521.6827001894 0.000101809374738138
2458606 0.380101661382324 2458606 0.379861921122561 -27100.1839024948 9.03964832313919e-05
2458616 0.380271314988865 2458616 0.380031419674494 -23482.5619135469 7.83293951762687e-05
2458626 0.380319162334086 2458626 0.380079111966997 -19819.1476443258 6.61095605157813e-05
2458636 0.380244892835067 2458636 0.380004687417153 -16163.2527555336 5.3914807808586e-05
2458646 0.380050536332948 2458646 0.37981017586607 -12628.7250402637 4.21248924156181e-05
2458656 0.379742696661046 2458656 0.379502181146964 -9336.41876724716 3.11429407848784e-05
2458666 0.379330179534416 2458666 0.379089508974754 -6323.49053359655 2.10928939833321e-05
2458676 0.378824265088365 2458676 0.37858343948457 -3709.70362694541 1.23742393377535e-05
2458686 0.378239920877034 2458686 0.377998940230322 -1559.66240528128 5.20247379032224e-06
2458696 0.377592936323818 2458696 0.377351800635161 101.333825400813 -3.38013257827896e-07
2458706 0.376901376278269 2458706 0.376660085548359 1173.61537575005 -3.91475950922704e-06
2458716 0.376185243041329 2458716 0.375943797270545 1658.92292265958 -5.53357123700415e-06
2458726 0.375464090836318 2458726 0.37522249002474 1544.11017334418 -5.15059712857813e-06
2458736 0.374759000581942 2458736 0.374517244729319 779.581010599783 -2.60040234434378e-06
2458746 0.374090648074521 2458746 0.373848737180285 -570.211729201188 1.90202159522368e-06
2458756 0.373478136779153 2458756 0.373236070842436 -2498.45505772509 8.33394900723317e-06
2458766 0.372940647734241 2458766 0.372698426753882 -4978.74155252499 1.66072942119344e-05
2458776 0.372494474234031 2458776 0.372252098208613 -7898.03619989233 2.63450129885934e-05
2458786 0.372153379868882 2458786 0.371910848796776 -11219.8927193846 3.74255336316187e-05
2458796 0.37192925811554 2458796 0.371686571994933 -14835.7468542749 4.94867247603503e-05
2458806 0.371829189070619 2458806 0.371586347899586 -18609.2153228347 6.20736607150896e-05
2458816 0.371857179990038 2458816 0.371614183766595 -22474.0648523165 7.49654110788756e-05
2458826 0.372013621779707 2458826 0.371770470501861 -26266.68581846 8.76162328888874e-05
2458836 0.372293540111553 2458836 0.37205023377739 -29865.4852844857 9.9620535765732e-05
2458846 0.372689185525113 2458846 0.372445724132839 -33191.2483648337 0.000110714087293129
2458856 0.373188557579787 2458856 0.372944941127793 -36082.1604266251 0.000120357131955018
2458866 0.37377559000604 2458866 0.373531818492967 -38473.6534922988 0.000128334294161259
2458876 0.3744327349392 2458876 0.374188808363961 -40300.6009122546 0.00013442833479238
2458886 0.375139112303131 2458886 0.374895030664963 -41462.9781605265 0.000138305607943368
2458896 0.375872540789278 2458896 0.375628304087761 -41977.327142277 0.000140021291470505
2458906 0.37661114786054 2458906 0.376366756095595 -41812.8057466361 0.000139472507165728
2458916 0.377331770278259 2458916 0.377087223450163 -40962.6447537012 0.000136636675341917
2458926 0.378013005840689 2458926 0.377768303950054 -39513.6450417253 0.000131803332563241
2458936 0.378635191198701 2458936 0.378390334246442 -37472.8347705101 0.000124995922247351
2458946 0.379179627046011 2458946 0.378934615033333 -34919.8377825425 0.000116480040944
2458956 0.379631551350037 2458956 0.379386384278375 -31972.7778593727 0.000106649707176332
2458966 0.379978508862735 2458966 0.379733186733717 -28669.6851170956 9.56317757569991e-05
2458976 0.380210777007675 2458976 0.379965299823079 -25145.1253598576 8.38751098930501e-05
2458986 0.380323309850189 2458986 0.380077677611871 -21505.4705423591 7.17345282327253e-05
2458996 0.38031321433796 2458996 0.380067427047822 -17812.1061956792 5.94147908673515e-05
2459006 0.380181348001037 2459006 0.379935405660967 -14216.1860774549 4.7420092460948e-05
2459016 0.37993265437307 2459016 0.37968655698488 -10785.7433567267 3.59773672382602e-05
2459026 0.379573799394927 2459026 0.379327546960324 -7598.4783179188 2.53457954499936e-05
2459036 0.379115423231863 2459036 0.37886901575239 -4785.92116019702 1.59641146149081e-05
2459046 0.378570764316093 2459046 0.378324201793088 -2372.4837728535 7.91375403064176e-06
2459056 0.377954364525465 2459056 0.377707646960041 -441.25129643306 1.47185589449705e-06
2459066 0.377284128722443 2459066 0.377037256115434 927.171420513998 -3.09271095977337e-06
2459076 0.376578651038453 2459076 0.376331623390407 1744.0636663227 -5.81757018824902e-06
2459086 0.375857384360779 2459086 0.375610201671939 1939.31911633567 -6.46887226340986e-06
2459096 0.375141652176561 2459096 0.374894314446842 1506.18261422349 -5.02408440916646e-06
2459106 0.374451519069483 2459106 0.374204026298488 482.542724715992 -1.60958927364341e-06
2459116 0.373807199398532 2459116 0.37355955158555 -1164.07068631447 3.88292185227179e-06
2459126 0.373228512157974 2459126 0.372980709301988 -3358.59263125385 1.12030591218337e-05
2459136 0.37273232614926 2459136 0.372484368248991 -6040.99975855387 2.01506061855428e-05
2459146 0.372334552244462 2459146 0.372086439298383 -9183.7519172555 3.06336989880363e-05
2459156 0.372048134701209 2459156 0.371799866707595 -12643.9620709529 4.21757176791715e-05
2459166 0.371881965699179 2459166 0.371633542656165 -16344.9677571397 5.45209438095329e-05
2459176 0.37184272109761 2459176 0.371594143003226 -20193.8069169725 6.73592893286612e-05
2459186 0.371932121794456 2459186 0.37168338864671 -24019.1747521125 8.0119342935947e-05
2459196 0.372147771131899 2459196 0.371898882928832 -27744.1965476945 9.25446781843142e-05
2459206 0.372484268781327 2459206 0.372235225521066 -31234.061892644 0.000104185615945829
2459216 0.372930839477691 2459216 0.37268164115853 -34346.080417579 0.000114566192380927
2459226 0.373473873149569 2459226 0.373224519770011 -37029.5074741396 0.000123517141562446
2459236 0.374096988692345 2459236 0.373847480251148 -39155.1097617162 0.000130607387600512
2459246 0.374779973885446 2459246 0.374530310381682 -40659.8697998662 0.00013562672680667
2459256 0.375502108965058 2459256 0.375252290398121 -41538.3408080401 0.000138556990676664
2459266 0.376241101991296 2459266 0.375991128360924 -41713.5937503277 0.000139141571567913
2459276 0.376973707189828 2459276 0.37672357849612 -41220.9610762165 0.000137498325845864
2459286 0.377678561673749 2459286 0.377428277917135 -40096.0846358676 0.000133746141925517
2459296 0.378334285213688 2459296 0.378083846394931 -38336.9749795452 0.000127878383716862
2459306 0.378921509878676 2459306 0.378670915998837 -36056.5707268174 0.00012027177390439
2459316 0.379424196801031 2459316 0.379173447861421 -33309.003560027 0.000111106876344524
2459326 0.379827619430439 2459326 0.379576715432597 -30161.9165502694 0.000100609324035328
2459336 0.380121106261116 2459336 0.379870047206747 -26761.9006593248 8.92680917921052e-05
2459346 0.380297462250445 2459346 0.380046248141364 -23160.5759593919 7.72553656416264e-05
2459356 0.380351719831034 2459356 0.380100350669136 -19472.797083231 6.49542594004515e-05
2459366 0.380283713437192 2459366 0.380032189224371 -15833.7209008711 5.28156078591913e-05
2459376 0.380095934570308 2459376 0.379844255308421 -12285.8415117998 4.0981156076314e-05
2459386 0.379793646886799 2459386 0.379541812577623 -8962.97740875114 2.98972744963155e-05
2459396 0.379386455569043 2459396 0.379134466214204 -5955.83005189212 1.98665106241336e-05
2459406 0.378885425281692 2459406 0.378633280882645 -3302.1267770614 1.10147093062007e-05
2459416 0.378304547481588 2459416 0.378052248039571 -1125.21125841369 3.75330075319535e-06
2459426 0.377660730490145 2459426 0.377408276006133 545.345218747768 -1.81907584462238e-06
2459436 0.376971204707873 2459436 0.376718595182576 1673.57836964496 -5.5824565461382e-06
2459446 0.376255712178675 2459446 0.376002947612495 2176.67964185434 -7.2606217527138e-06
2459456 0.375534801979408 2459456 0.375281882372429 2087.11423799841 -6.9618637237312e-06
2459466 0.374828389896461 2459466 0.374575315248458 1378.57753441002 -4.59843967925977e-06
2459476 0.374157713159108 2459476 0.373904483469528 36.6268333875568 -1.22173965388939e-07
2459486 0.373542380529499 2459486 0.373288995797482 -1855.23396546282 6.18839439070484e-06
2459496 0.373000499176046 2459496 0.372746959400455 -4296.42888480172 1.43313441354209e-05
2459506 0.372549555728222 2459506 0.372295860907645 -7216.5760962318 2.40719067596817e-05
2459516 0.372203176377053 2459516 0.37194932650987 -10500.4182396999 3.50256250932768e-05
2459526 0.371972684201093 2459526 0.371718679285508 -14106.2785285361 4.70534803398426e-05
2459536 0.371866565470536 2459536 0.371612405504619 -17887.9363445605 5.96677330173545e-05
2459546 0.371888133988195 2459546 0.371633818969967 -21725.8372311723 7.24695923843832e-05
2459556 0.372037956787908 2459556 0.371783486715381 -25540.6955449692 8.51945900018913e-05
2459566 0.37231218054033 2459566 0.372057555411574 -29153.1983092732 9.72446021616502e-05
2459576 0.372702069644903 2459576 0.372447289458125 -32474.3510441446 0.000108322775231873
2459586 0.373196505560955 2459586 0.372941570314533 -35412.3422814547 0.000118122859119607
2459596 0.37377985689433 2459596 0.373524766586886 -37819.1817403326 0.000126151211383485
2459606 0.374433644594603 2459606 0.374178399225046 -39667.755270171 0.000132317388952363
2459616 0.3751382505518 2459616 0.374882850119341 -40886.0928790143 0.00013638132577376
2459626 0.37587108665652 2459626 0.375615531160722 -41411.9705128937 0.000138135464745059
2459636 0.376609742652303 2459636 0.376354032093075 -41288.8087394721 0.000137724641289916
2459646 0.377332224552466 2459646 0.377076358930059 -40484.8803157996 0.000135043024717452
2459656 0.378016041081433 2459656 0.377760020396447 -39040.2233878377 0.000130224167906978
2459666 0.378641608154305 2459666 0.378385432407642 -37046.6964131382 0.000123574477691291
2459676 0.37919087828559 2459676 0.378934547478434 -34516.2533650622 0.000115133828233471
2459686 0.379647723295936 2459686 0.37939123742972 -31567.8666572921 0.000105299068788756
2459696 0.380000383067567 2459696 0.379743742143905 -28303.1030984084 9.44089897632061e-05
2459706 0.380239042357864 2459706 0.379982246378526 -24772.369134691 8.26317289632783e-05
2459716 0.380357501650146 2459716 0.380100550616994 -21130.3287074937 7.04831897655467e-05
2459726 0.38035391877297 2459726 0.380096812687896 -17455.2465308512 5.82244351552408e-05
2459736 0.380228344416361 2459736 0.379971083281258 -13828.4617189674 4.61267832126966e-05
2459746 0.379985180676391 2459746 0.379727764493081 -10397.3356382627 3.46817785464859e-05
2459756 0.379632072268593 2459756 0.379374501038782 -7202.81188844326 2.40259943045107e-05
2459766 0.379178402972797 2459766 0.378920676698044 -4345.30177850242 1.44943665610908e-05
2459776 0.378637658594118 2459776 0.378379777275771 -1930.97813289341 6.44104973746007e-06
2459786 0.378024883429145 2459786 0.377766847068323 32.5276597225986 -1.0850059384282e-07
2459796 0.377356697707876 2459796 0.377098506305437 1446.24314479296 -4.82414786029395e-06
2459806 0.37665262667164 2459806 0.376394280228142 2268.65157341692 -7.56740709406678e-06
2459816 0.375931945962827 2459816 0.375673444478526 2514.43229802817 -8.38724334428775e-06
2459826 0.375215115048091 2459826 0.374956458522928 2114.31172297432 -7.05258476840775e-06
2459836 0.374523460206285 2459836 0.37426464863987 1103.67960416513 -3.68147888551995e-06
2459846 0.373876415757595 2459846 0.373617449149235 -486.90909372335 1.62415391291582e-06
2459856 0.373293686068157 2459856 0.373034564416856 -2668.35508111746 8.90067448300336e-06
2459866 0.3727932665624 2459866 0.372533989866882 -5331.74160308417 1.77847756366312e-05
2459876 0.372389996311935 2459876 0.372130564570692 -8429.65991886556 2.81183188366452e-05
2459886 0.37209753253969 2459886 0.371837945751005 -11898.0539302224 3.96876359385345e-05
2459896 0.371925363688227 2459896 0.371665621850235 -15579.6888980761 5.19682483075545e-05
2459906 0.371879213965723 2459906 0.37161931707647 -19410.7105387941 6.47471609802608e-05
2459916 0.37196211895937 2459916 0.371702067016854 -23261.5606511975 7.75922143151364e-05
2459926 0.372171560215432 2459926 0.371911353217693 -26974.0159504328 8.99756322436662e-05
2459936 0.372501662001377 2459936 0.372241299946542 -30481.1968537023 0.00010167432849062
2459946 0.372943094444886 2459946 0.37268257733123 -33627.9555212948 0.000112170785568244
2459956 0.373481468658933 2459956 0.373220796484952 -36310.7580718242 0.00012111965162187
2459966 0.374100583208726 2459966 0.37383975597317 -38483.7776699329 0.00012836806478278
2459976 0.374781259383909 2459976 0.374520277085822 -40021.5518571619 0.000133497527336601
2459986 0.375501620156171 2459986 0.375240482794937 -40912.424168842 0.000136469157502428
2459996 0.37624015684186 2459996 0.375978864417199 -41148.0915090408 0.00013725525913344
2460006 0.376973860290077 2460006 0.376712412802063 -40675.9138046062 0.000135680243845915
2460016 0.377680247502742 2460016 0.377418644951798 -39573.9546189084 0.000132004503658689
2460026 0.378339059477888 2460026 0.378077301864752 -37867.2203966466 0.000126311451092764
2460036 0.378930300958492 2460036 0.378668388284212 -35588.7320238764 0.000118711231967938
2460046 0.379437267050008 2460046 0.379175199315891 -32869.6550833806 0.000109641367573632
2460056 0.379846286953973 2460056 0.379584064161537 -29751.0231977498 9.92387313417664e-05
2460066 0.38014545230831 2460066 0.379883074459258 -26336.1167088097 8.78478294100704e-05
2460076 0.380327610921046 2460076 0.380065078017194 -22761.7135538639 7.59249038675414e-05
2460086 0.380388379872302 2460086 0.38012569191553 -19072.0677772642 6.36175703168096e-05
2460096 0.380326195741042 2460096 0.380063352733258 -15409.2930562533 5.1399868959523e-05
2460106 0.380144280515745 2460106 0.379881282458805 -11878.1390661663 3.9621207102436e-05
2460116 0.379847763884783 2460116 0.379584610780464 -8525.43708640384 2.84377970789507e-05
2460126 0.379445165586933 2460126 0.37918185743688 -5495.35954036845 1.83305463287153e-05
2460136 0.378948671295073 2460136 0.378685208100741 -2840.60998830825 9.47525500560875e-06
2460146 0.378371438854798 2460146 0.378107820617439 -614.402153854939 2.04942498538419e-06
2460156 0.377729960745583 2460156 0.377466187466194 1072.10483900292 -3.5761568057957e-06
2460166 0.377042526328752 2460166 0.376778598008044 2222.38711192859 -7.41308546170494e-06
2460176 0.376327631562008 2460176 0.376063548200409 2781.41418020573 -9.27779904391635e-06
2460186 0.375606223038577 2460186 0.375341984636186 2700.14172073601 -9.00670329984088e-06
2460196 0.374898798742685 2460196 0.374634405299286 2031.15373786869 -6.77519958780515e-06
2460206 0.374225391773602 2460206 0.373960843288667 736.216481884453 -2.45575384649754e-06
2460216 0.373606701633384 2460216 0.373341998106066 -1152.45294131286 3.84416922627473e-06
2460226 0.373060738881551 2460226 0.372795880310721 -3547.09003691519 1.18318187874999e-05
2460236 0.37260427841725 2460236 0.372339264801521 -6443.79562544827 2.14941885744446e-05
2460246 0.372252357533883 2460246 0.371987188871634 -9727.49070378217 3.24474163515553e-05
2460256 0.372015597359608 2460256 0.371750273649053 -13294.231115172 4.43447817328746e-05
2460266 0.371902542041863 2460266 0.371637063281084 -17083.9994504988 5.69860881907136e-05
2460276 0.371917727519561 2460276 0.37165209370657 -20924.6543705758 6.97971340245518e-05
2460286 0.372060706156058 2460286 0.371794917288873 -24721.2497489893 8.24612130468916e-05
2460296 0.372328450986367 2460296 0.372062507063054 -28370.3235928744 9.46332131973593e-05
2460306 0.372712806214398 2460306 0.372446707233149 -31697.4403827968 0.00010573128021385
2460316 0.373201707152838 2460316 0.372935453112032 -34645.2976257955 0.000115564273554192
2460326 0.373780832231849 2460326 0.373514423130087 -37103.6857652756 0.000123764573708107
2460336 0.374431428071522 2460336 0.374164863907695 -38960.3519157349 0.000129957745353737
2460346 0.375133338576629 2460346 0.374866619349942 -40214.8251016585 0.000134142217485866
2460356 0.375865301829432 2460356 0.375598427539419 -40789.3034081983 0.000136058470851186
2460366 0.376603893118469 2460366 0.376336863765027 -40674.1968822533 0.000135674516809403
2460376 0.377327189006832 2460376 0.377060004590199 -39921.8093732423 0.000133164822222587
2460386 0.378013556088376 2460386 0.377746216609124 -38507.530545106 0.000128447295845935
2460396 0.378642040572615 2460396 0.378374546031641 -36520.7597227158 0.000121820141728568
2460406 0.37919527209995 2460406 0.378927622498421 -34040.682330044 0.000113547494013488
